City,Latitude,Longitude,Country
Wangjiabian,38.2412,110.2353,China
Huguan Nongchang,21.2015,110.2459,China
Shangzhen,33.7116,110.2575,China
Yinhua,33.453,110.2601,China
Leichi,36.3351,110.2612,China
Lianjiang,21.7333,110.2833,China
Jinmingsi,38.0512,110.2869,China
Guilin,25.275,110.296,China
Shimubi,19.1645,110.3043,China
Rulin,26.3585,110.3117,China
Longjia,19.1487,110.3209,China
Mazhang,21.2757,110.3221,China
Chengbin,19.9969,110.3375,China
Kuching,1.5575,110.3439,Malaysia
Haikou,20.0186,110.3488,China
Lingcheng,22.7,110.35,China
Wulongpu,37.9356,110.3566,China
Zhanjiang,21.2701,110.3575,China
Liuguoju,38.2571,110.3597,China
Yogyakarta,-7.8014,110.3644,Indonesia
Sonosari,-7.8014,110.3644,Indonesia
Xinpo,19.7738,110.3658,China
Dingcheng,19.6803,110.3681,China
Ambarawa,-7.2667,110.4,Indonesia
Wancheng,18.8,110.4,China
Licheng,24.5,110.4,China
Meilan,19.999,110.403,China
Zhujiagua,38.2242,110.4032,China
Ungaran,-7.1381,110.405,Indonesia
Semarang,-6.99,110.4225,Indonesia
Hancheng,35.4667,110.4333,China
Yongji,34.867,110.448,China
Khilok,51.35,110.45,Russia
Karimunjawa,-5.8192,110.459,Indonesia
Jiaji,19.2431,110.4642,China
Dalupo,19.3908,110.4662,China
Zhangjiajie,29.117,110.479,China
Shenmu,38.827,110.499,China
Salatiga,-7.3247,110.5444,Indonesia
Heishuikeng,37.7905,110.5711,China
Longmen,35.6119,110.5746,China
Puqiancun,20.0289,110.5769,China
Bo'ao,19.1606,110.5808,China
Nawucun,22.0039,110.5874,China
Sanjiang Nongchang,19.8808,110.602,China
Changtoushang,19.3441,110.6096,China
Tanmen,19.2429,110.612,China
Wugang,26.7266,110.6319,China
Huazhou,21.664,110.6396,China
Shilan,21.8724,110.6604,China
Ondorhaan,47.3233,110.6611,Mongolia
Jepara,-6.5333,110.6667,Indonesia
Zhentang,21.8662,110.6996,China
Shibancun,22.1539,110.7082,China
Hejin,35.596,110.712,China
Shatiancun,21.9053,110.7151,China
Wencheng,19.617,110.7551,China
Yishi,35.1379,110.764,China
Jieshangya,29.505,110.7653,China
Wuchuan,21.441,110.779,China
Shiyan,32.629,110.7987,China
Wangtang,19.9117,110.8072,China
Yunxian Chengguanzhen,32.8082,110.8136,China
Surakarta,-7.5667,110.8167,Indonesia
Xiedian,35.419,110.8281,China
Lingquan,36.9985,110.8417,China
Gaozhou,21.9244,110.8422,China
Donggou,19.6593,110.846,China
Xiezhou,34.9124,110.8517,China
Fengjia,27.7969,110.8603,China
Tanglou,22.2272,110.863,China
Tantoucun,22.1888,110.871,China
Wengtiancun,19.9327,110.875,China
Xinpo,21.6645,110.8911,China
Lingbao Chengguanzhen,34.5176,110.8942,China
Maoming,21.6627,110.9255,China
Xinyi,22.3549,110.9468,China
Karanganyar,-7.6033,110.9778,Indonesia
Linquan,37.9513,110.9877,China
Cencheng,22.9167,111,China
Yuncheng,35.0267,111.007,China
Pati,-6.7415,111.0347,Indonesia
Dongyuya,29.5619,111.035,China
Huaixiangcun,22.4817,111.0542,China
Fugu,39.0259,111.0683,China
Dongguan,39.014,111.0768,China
Beixingzhuang,35.7033,111.1029,China
Quanzhang,35.6613,111.1049,China
Langtang,27.9636,111.11,China
Weifen,38.4633,111.1203,China
Cili,29.4225,111.1219,China
Cangxi,27.6481,111.1458,China
Mantingan,-7.3682,111.1644,Indonesia
Chaodongcun,25.0183,111.1683,China
Sanmenxia,34.7732,111.2004,China
Yaofeng,35.1395,111.2174,China
Dongping,28.3817,111.2194,China
Longxing,35.6091,111.2304,China
Houzhuang,35.639,111.2324,China
Ulaan-Uul,44.3337,111.2333,Mongolia
Tangdukou,26.9949,111.2708,China
Wuzhou,23.4767,111.279,China
Baiyashi,26.4019,111.2864,China
Xiaoxita,30.692,111.287,China
Guanduqiao,29.4792,111.2975,China
Siliancun,22.7155,111.3163,China
Caojia,27.8197,111.3364,China
Sanjianxiang,27.5425,111.3475,China
Sangzishi,27.6675,111.3706,China
Hengshuicun,22.3674,111.4105,China
Pingtan,23.2525,111.4119,China
Lengshuijiang,27.686,111.436,China
Xincun,21.696,111.44,China
Hoh Ereg,41.0955,111.4408,China
Yidu,30.378,111.45,China
Lishaocun,22.7236,111.4607,China
Lechang,35.6415,111.4633,China
Shaoyang,27.2395,111.4679,China
Simanggang,1.2353,111.4697,Malaysia
Shihuajie,32.2742,111.4717,China
Taohongpozhen,36.9854,111.4737,China
Xixinzhuangzhen,37.0165,111.4908,China
Nordvik,74.0165,111.51,Russia
Danjiangkou,32.5401,111.5131,China
Xiaoyi,36.0833,111.5167,China
Linfen,36.088,111.519,China
Caojiachuan,34.9016,111.521,China
Sarikei,2.1256,111.5219,Malaysia
Madiun,-7.63,111.5231,Indonesia
Ducheng,23.2445,111.5342,China
Yangquan,37.0749,111.5541,China
Lanyi,38.7048,111.5601,China
Hezhou,24.4042,111.5672,China
Luocheng,22.7689,111.5697,China
Sihecun,22.4729,111.5734,China
Shangtangcun,21.5989,111.5907,China
Yongzhou,26.42,111.613,China
Meizichong,28.1419,111.6444,China
Lianyuan,27.692,111.664,China
Dahuaishu,36.2601,111.6743,China
Dongcun,38.28,111.6751,China
Laohekou,32.359,111.684,China
Dashouping,23.6425,111.6978,China
Changde,29.031,111.699,China
Ulan Hua,41.53,111.7,China
Tangxing,35.7261,111.7108,China
Liantang,22.9352,111.7237,China
Novyy Uoyan,56.135,111.7339,Russia
Liangshi,27.26,111.7442,China
Hohhot,40.842,111.749,China
Longtangwan,27.7772,111.7514,China
Pingtang,22.7542,111.7527,China
Huozhou,36.569,111.7551,China
Songzi,30.174,111.757,China
Duanzhuang,36.5796,111.7577,China
Yangshuwa,34.7647,111.7603,China
Zhijiang,30.426,111.761,China
Maojiatang,27.5692,111.7647,China
Fenyang,37.2616,111.7699,China
Dangyang,30.821,111.789,China
Loufan,38.0694,111.7911,China
Yangchun,22.1704,111.7916,China
Jihong,32.6972,111.7928,China
Nanfengcun,23.746,111.7966,China
Jinju,22.7073,111.8223,China
Liangwu,23.6012,111.8238,China
Sibu,2.2878,111.8308,Malaysia
Lubok Antu,1.05,111.8333,Malaysia
Wuxi,26.58,111.841,China
Dongxishan,27.7056,111.8561,China
Yima,34.7469,111.875,China
Mashan,37.0017,111.8933,China
Jinshi,29.5,111.908,China
Jiexiu,37.027,111.917,China
Shidong,23.6873,111.9296,China
Hongfengcun,21.9231,111.9329,China
Tangpingcun,22.0292,111.9346,China
Jiangjiafan,31.0238,111.9709,China
Yangjiang,21.857,111.983,China
Santangpai,27.4008,111.9942,China
Loudi,27.6998,111.9944,China
Kediri,-7.8111,112.0047,Indonesia
Hongshandian,27.5736,112.0158,China
Shanshan,27.8203,112.0164,China
Fengcheng,37.4313,112.027,China
Longkeng,24.0376,112.0427,China
Yunfu,22.9152,112.0445,China
Tuban,-6.9,112.05,Indonesia
Zhangliangcun,37.1256,112.0664,China
Shidongcun,23.6193,112.0701,China
Huazhou,32.688,112.087,China
Xiangyang,32.01,112.122,China
Xiangping,24.5892,112.1237,China
Taohuajiang,28.5239,112.1342,China
Blitar,-8.1,112.15,Indonesia
Gutao,37.2,112.15,China
Daping,24.6501,112.1693,China
Gujiao,37.907,112.176,China
Wulong,23.3202,112.1901,China
Tafeng,25.3775,112.2034,China
Longzhou,30.32,112.23,China
Zengqiao,27.5153,112.2336,China
Chuangjian,29.1558,112.2456,China
Yicheng,31.721,112.257,China
Damaishan,24.5038,112.2797,China
Jingping,39.5189,112.2837,China
Wentang,23.9918,112.2868,China
Sanjiang,24.7265,112.2884,China
Yueshanwan,27.8614,112.2911,China
Sanpaicun,24.6642,112.2935,China
Encheng,22.1833,112.3,China
Xingang,28.9294,112.316,China
Udachnyy,66.4,112.3167,Russia
Zhaoyu,37.3512,112.3193,China
Qinhe,36.5014,112.3247,China
Zhaitangcun,24.5133,112.3451,China
Yiyang,28.5549,112.356,China
Rencun,22.6585,112.3674,China
Shuinancun,23.2995,112.3753,China
Lianzhou,24.781,112.377,China
Dongfeng,22.2479,112.3794,China
Yiyang,26.4221,112.3999,China
Lishanpu,27.6256,112.4047,China
Xiulin,29.7209,112.4254,China
Shuozhou,39.3317,112.4329,China
Mojokerto,-7.4722,112.4336,Indonesia
Qianshanhong Nongchang,29.1442,112.4347,China
Luoyang,34.6197,112.4539,China
Jinji,21.9898,112.4549,China
Liantangcun,22.9517,112.4597,China
Zhaoqing,23.05,112.4667,China
Olenek,68.5,112.4667,Russia
Xincheng,39.9883,112.4673,China
Chernyshevskiy,63.0128,112.4714,Russia
Jinjicun,22.165,112.4848,China
Jinku,23.0372,112.5151,China
Batu,-7.872,112.525,Indonesia
Shaoshanzhan,27.915,112.5267,China
Panying,33.0023,112.5281,China
Nanyang,32.9987,112.5292,China
Dongsheng,29.7139,112.53,China
Kuala Pembuang,-3.3871,112.5434,Indonesia
Dahutang,28.0694,112.5442,China
Mingxing,37.4264,112.5442,China
Taiyuan,37.8704,112.5497,China
Xiangxiang,27.7186,112.5502,China
Yutan,28.278,112.552,China
Vitim,59.4515,112.5578,Russia
Hengyang,26.894,112.572,China
Shitan,22.4546,112.5832,China
Zhongxiang,31.169,112.5853,China
Xiaojiangcun,24.6168,112.5945,China
Qionghu,28.945,112.598,China
Shuangqiao,35.067,112.602,China
Xiaping,24.6725,112.6106,China
Malang,-7.98,112.62,Indonesia
Zhaicun,22.6174,112.6275,China
Sihushan,28.9716,112.6413,China
Singosari,-7.8925,112.6658,Indonesia
Huangzhai,38.0605,112.6701,China
Beizhou,29.1636,112.6811,China
Yong'ancun,23.1788,112.6904,China
Changsha,22.3773,112.6982,China
Lawang,-7.83,112.7,Indonesia
Donggou,35.5621,112.7046,China
Yuanping,38.731,112.711,China
Yuci,37.6823,112.7281,China
Yashan,22.4776,112.7289,China
Sihui,23.3265,112.7338,China
Xinzhou,38.416,112.734,China
Surabaya,-7.2458,112.7378,Indonesia
Gubeng,-7.2729,112.7493,Indonesia
Bangkalan,-7.0253,112.7519,Indonesia
Shuibian,24.1263,112.7668,China
Wujindian,31.9839,112.7703,China
Zaoyang,32.129,112.772,China
Yangmei,22.8728,112.7802,China
Taishan,22.2486,112.785,China
Huichang,34.9073,112.7914,China
Shuilou,22.336,112.7929,China
Daxiang,22.3775,112.8008,China
Bairuo,28.4782,112.8048,China
Daiyue,39.5284,112.8056,China
Dongshan,22.0597,112.8319,China
Meishan,34.1736,112.839,China
Jiangjiadong,24.4985,112.8397,China
Jincheng,35.491,112.852,China
Shiji,22.2198,112.8531,China
Leiyang,26.4223,112.8598,China
Kaiyun,27.2399,112.8639,China
Dabutou,36.0708,112.8744,China
Zhangping,37.6339,112.8775,China
Rongcheng,29.8402,112.9048,China
Pasuruan,-7.6406,112.9065,Indonesia
Huanghuajing,24.1989,112.9104,China
Danzao,23.0427,112.9145,China
Heyunkeng,23.9293,112.9185,China
Gaoping,35.798,112.924,China
Putussibau,0.8575,112.925,Indonesia
Qiaotouyi,28.4114,112.927,China
Changsha,28.228,112.939,China
Xiangtan,27.8313,112.9454,China
Sampit,-2.5333,112.95,Indonesia
Heshan,22.7667,112.95,China
Tanbei,35.088,112.951,China
Yisuhe,27.7736,112.9558,China
Shiji,23.5607,112.963,China
Jinchang,38.4858,112.9643,China
Zijinglu,34.7667,112.9667,China
Houbu,36.4167,112.9833,China
Shuangshuicun,22.4356,112.9964,China
Xiushuicun,25.1728,113.0007,China
Nan Zhuang,22.9839,113.0139,China
Chenzhou,25.77,113.016,China
Songyang,34.4553,113.0253,China
Aoshang,25.6842,113.0322,China
Shangping,25.0897,113.0395,China
Bintulu,3.1733,113.0433,Malaysia
Qingyuan,23.682,113.056,China
Yamen,22.2999,113.0585,China
Zhutailing,27.4028,113.0614,China
Longjiang,22.8711,113.0684,China
Lingtang,23.6032,113.074,China
Chini,23.3916,113.0755,China
Longjin,22.8853,113.0758,China
Jining,41.03,113.08,China
Jiangmen,22.5789,113.0815,China
Yunzhong,39.8279,113.1,China
Rongjiawan,29.1409,113.1087,China
Beichengqu,40.437,113.11,China
Zhaoling,27.5975,113.1156,China
Xinshi,31.1333,113.1167,China
Changzhi,36.195,113.117,China
Foshan,23.0214,113.1216,China
Xingsha,28.2573,113.1234,China
Zhuzhou,27.829,113.133,China
Shaxi,22.3067,113.1469,China
Xintang,22.7833,113.15,China
Miluo Chengguanzhen,28.761,113.16,China
Jingling,30.664,113.167,China
Jincheng,39.5529,113.1933,China
Bijiao,22.9253,113.2067,China
Probolinggo,-7.75,113.2167,Indonesia
Jinggang,23.2722,113.2183,China
Qianwu,22.1635,113.2217,China
Tangdong,25.973,113.231,China
Nanshuicun,22.0316,113.2358,China
Jiaozuo,35.2157,113.2419,China
Taicheng,38.7206,113.2437,China
Hengnan,22.5348,113.2491,China
Xiaoli,22.6721,113.2509,China
Guangzhou,23.13,113.26,China
Fancheng,39.1891,113.2729,China
Baruun-Urt,46.6814,113.2803,Mongolia
Dongsheng,22.6199,113.2895,China
Dongsheng,22.6228,113.2917,China
Nanqiaotou,22.7176,113.2918,China
Nantou,22.7217,113.2926,China
Xiping,40.082,113.2981,China
Pingdingshan,33.735,113.2999,China
Dayong,22.4653,113.3004,China
Sanxi,22.5111,113.3161,China
Shuixi,22.509,113.3213,China
Lecheng,25.1333,113.3333,China
Matan,30.5731,113.3342,China
Suohe,34.7833,113.35,China
Taisheng,23.2939,113.3531,China
Shentang,22.3024,113.3638,China
Shenwan,22.2915,113.3695,China
Kasongan,-1.8959,113.3878,Indonesia
Qingping,34.539,113.391,China
Zhongshan,22.517,113.3925,China
Dongyangshi,28.2133,113.3997,China
Yingcheng,24.21,113.401,China
Longjia,36.0962,113.419,China
Shashijie,28.3458,113.424,China
Qingyang,36.1985,113.4313,China
Xiantao,30.328,113.443,China
Huangyadong,36.8039,113.4446,China
Chang'an,29.4768,113.4504,China
Xiada,24.0391,113.4543,China
Dongsheng,22.8847,113.455,China
Xincheng,36.0333,113.4667,China
Chita,52.05,113.4667,Russia
Pamekasan,-7.1574,113.4718,Indonesia
Yingchuan,34.1511,113.4733,China
Xindi,29.827,113.476,China
Jiaoxiling,28.219,113.4764,China
Xishan,27.6461,113.497,China
Zhangshicun,24.5477,113.524,China
Beifan,31.3881,113.5269,China
Yakou,33.295,113.5269,China
Nantang,22.4986,113.531,China
Qitai,41.5494,113.5339,China
Macau,22.2006,113.5461,Macau
Shihe,39.2708,113.5478,China
Yuxiaguan,36.0311,113.558,China
Yinying,37.941,113.5602,China
Zhuhai,22.2716,113.5769,China
Yandian,31.3271,113.58,China
Yangquan,37.8571,113.5804,China
Bagdarin,54.4444,113.5861,Russia
Tangjia,22.3566,113.5919,China
Mabacun,24.6807,113.5936,China
Shaoguan,24.811,113.597,China
Khorgo,73.4833,113.63,Russia
Guankou,28.1637,113.6433,China
Carnarvon,-24.8672,113.6611,Australia
Anlu,31.2667,113.6667,China
Zhengzhou,34.764,113.684,China
Jember,-8.1727,113.6873,Indonesia
Leping,37.613,113.6995,China
Xinhualu,34.3964,113.7402,China
Gusang,28.2864,113.7424,China
Longquan,40.3703,113.7483,China
Dongguan,23.021,113.752,China
Baishaling,24.095,113.7592,China
Jianshe,34.2137,113.7629,China
Xiayang,26.4906,113.7708,China
Xixucun,36.694,113.7967,China
Chengguan,35.4623,113.8054,China
Jiangguanchi,34.0244,113.8201,China
Qiaomaichuan,39.7866,113.8239,China
Guangshui,31.617,113.826,China
Hanchuan,30.652,113.8274,China
Sumenep,-7.0049,113.8496,Indonesia
Xihuangni,38.3575,113.8519,China
Kaiyuan,36.0193,113.86,China
Shiyan,23.1251,113.8633,China
Kuala Kurun,-1.1016,113.8664,Indonesia
Zhongguyue,38.2833,113.8667,China
Chaoshan,23.0768,113.8696,China
Puqi,29.7204,113.88,China
Pingxiang,27.659,113.887,China
Palangkaraya,-2.21,113.92,Indonesia
Nangandao,35.3036,113.9268,China
San Tung Chung Hang,22.2869,113.9436,Hong Kong
Datang,22.9406,113.9436,China
Xiaoganzhan,30.918,113.957,China
Mirnyy,62.55,113.9667,Russia
Zhilinda,70.1333,113.9833,Russia
Slateng Dua,-8.1324,113.9836,Indonesia
Miri,4.3925,113.9861,Malaysia
Tin Shui Wai,22.46,114.002,Hong Kong
Luohe,33.583,114.0109,China
Tianchang,37.9986,114.0183,China
Zhumadian,33.014,114.022,China
Cheung Chau,22.2106,114.0289,Hong Kong
Shenzhen,22.5415,114.0596,China
Chengjiao,35.3984,114.0649,China
Nanzhangcheng,37.9108,114.0749,China
Zhangmu Touwei,22.9149,114.0833,China
Yuquan,40.4203,114.0864,China
Ceyu,37.7939,114.0905,China
Xinyang,32.149,114.091,China
Saskylakh,71.9653,114.0922,Russia
Nanpingcun,39.753,114.0923,China
Tsing Yi Town,22.3456,114.1,Hong Kong
Cishan,36.578,114.102,China
Tiantoujiao,23.0241,114.1046,China
Dengtalu,36.1386,114.1066,China
Shek Wai Kok,22.3753,114.1237,Hong Kong
Kennedy Town,22.28,114.125,Hong Kong
Kwai Chung,22.3674,114.1273,Hong Kong
Exmouth,-21.9331,114.1281,Australia
Longtian,24.3512,114.1293,China
Shek Tong Tsui,22.2871,114.1357,Hong Kong
Sai Wan Ho,22.2877,114.1365,Hong Kong
Xiegang,22.9616,114.1487,China
Central District,22.2867,114.155,Hong Kong
Hongtuliang,40.9986,114.155,China
Kalbarri,-27.71,114.16,Australia
Sham Shui Po,22.3307,114.1622,Hong Kong
Pak Tin Pa,22.3364,114.1667,Hong Kong
Wan Tau Tong,22.4423,114.167,Hong Kong
Kowloon,22.3167,114.1833,Hong Kong
Wang Tau Hom,22.3408,114.1871,Hong Kong
Sha Tin,22.3802,114.1898,Hong Kong
Kowloon City,22.3282,114.1916,Hong Kong
Kuala Belait,4.5828,114.1918,Brunei
Tung Tau Tsuen,22.3334,114.1924,Hong Kong
Sha Kok Mei,22.3784,114.1941,Hong Kong
Hong Kong,22.3,114.2,Hong Kong
Bodaybo,57.8667,114.2,Russia
Wu'an,36.697,114.204,China
Choi Hung,22.335,114.2067,Hong Kong
Xihuangcun,37.1411,114.2293,China
Wuling,39.4421,114.23,China
Lam Tin,22.3094,114.2361,Hong Kong
Quan'ancun,25.1345,114.2646,China
Sai Kung Tuk,22.3814,114.2733,Hong Kong
Huquan,39.7603,114.2834,China
Xiaping,26.748,114.289,China
Hebi,35.748,114.297,China
Wuhan,30.5934,114.3046,China
Huolu,38.0874,114.3159,China
Marudi,4.1833,114.3167,Malaysia
Seria,4.6141,114.3302,Brunei
Huanglongsi,34.795,114.345,China
Kaifeng Chengguanzhen,34.8519,114.3481,China
Nanyangcun,36.0819,114.3481,China
Banyuwangi,-8.2186,114.3669,Indonesia
Lingshou,38.3064,114.3783,China
Zanhuang,37.6656,114.3861,China
Daijiazhuang,38.1344,114.3906,China
Kuala Kapuas,-3.0013,114.3916,Indonesia
Long Lama,3.7644,114.4039,Malaysia
Shanyincun,37.9151,114.4126,China
Chaigoubu,40.6687,114.4157,China
Huizhou,23.112,114.416,China
Yichun,27.816,114.417,China
Shijiazhuangnan,37.9383,114.4453,China
Yangcunzai,23.4338,114.4664,China
Handan,36.601,114.487,China
Shahe,36.8549,114.5033,China
Xingtai,37.0717,114.5048,China
Shijiazhuang,38.0425,114.51,China
Luzhou,23.3686,114.5194,China
Aginskoye,51.1031,114.5228,Russia
Huaiyang,37.7701,114.5312,China
Choybalsan,48.0783,114.535,Mongolia
Shuangtian,22.864,114.5443,China
Fangcun,37.9799,114.549,China
Nanmucun,25.1619,114.5559,China
Guying,38.0887,114.556,China
Nan'ao,38.5162,114.5648,China
Lanling,23.0033,114.5671,China
Puruk Cahu,-0.6384,114.5677,Indonesia
Zhengding,38.1464,114.5708,China
Banjarmasin,-3.32,114.5925,Indonesia
Geraldton,-28.7744,114.6089,Australia
Puqiancun,23.5723,114.6122,China
Kangbao,41.8511,114.6176,China
Pingtiancun,25.2225,114.6252,China
Xima,37.9764,114.6258,China
Zhoukou,33.625,114.6418,China
Luancheng,37.9003,114.6483,China
Tutong,4.8067,114.6592,Brunei
Xincheng,38.2667,114.6833,China
Laiyuan,39.3515,114.6853,China
Heyuan,23.7443,114.7002,China
Kongjiazhuangcun,40.7536,114.7237,China
Puxi,35.2125,114.735,China
Zhangjiazhuang,38.1753,114.7394,China
Zengcun,38.2461,114.7394,China
Zhangjiazhuangcun,38.1753,114.7395,China
Xiantangcun,23.794,114.7447,China
Nandongcun,38.1031,114.7582,China
Nandazhang,38.1024,114.7658,China
Zhaozhou,37.7527,114.7775,China
Longquan,25.9106,114.786,China
Meihuacun,37.8862,114.8204,China
Reshuijie,24.458,114.8282,China
Banjarbaru,-3.4425,114.8325,Indonesia
Martapura,-3.45,114.8333,Indonesia
Buntok,-1.719,114.8448,Indonesia
Shenjiatun,40.7695,114.8549,China
Huanggang,30.4537,114.8724,China
Yaojiazhuangcun,40.7158,114.8733,China
Zhangjiakou,40.769,114.886,China
Taksimo,56.3315,114.89,Russia
Shangjing,24.5601,114.8943,China
Ezhou,30.3914,114.8949,China
Muara Teweh,-0.9535,114.8981,Indonesia
Shuizhai,33.4433,114.8994,China
Tieshansi,30.2064,114.9003,China
Pingxiangcheng,36.9819,114.9131,China
Xinyu,27.8186,114.9167,China
Lensk,60.7333,114.9167,Russia
Port Denison,-29.275,114.9194,Australia
Shalingzicun,40.6807,114.9205,China
Ganzhou,25.831,114.933,China
Zhangcun,38.1333,114.9333,China
Guangping,36.4791,114.941,China
Bandar Seri Begawan,4.8903,114.9422,Brunei
Jiashizhuangcun,37.8683,114.9478,China
Gaojiayingcun,40.8814,114.9662,China
Ji'an,27.0912,114.9668,China
Puyang Chengguanzhen,35.7004,114.98,China
Daye,30.0961,114.9804,China
Gengzhuangqiaocun,37.4453,114.9804,China
Dingzhou,38.516,114.99,China
Shanglingcun,24.6076,114.9939,China
Kampong Tunah Jambu,4.9957,115.0019,Brunei
Limbang,4.7592,115.0067,Malaysia
Macheng,31.173,115.008,China
Zhangjiakou Shi Xuanhua Qu,40.5944,115.0243,China
Puyang,35.7627,115.0292,China
Yangfang,40.5723,115.0301,China
Julu,37.22,115.0309,China
Huangshi,30.2011,115.039,China
Yaojiafen,40.6669,115.0586,China
Bangar,4.7086,115.0739,Brunei
Singaraja,-8.1167,115.0833,Indonesia
Dongzhang,37.935,115.0839,China
Kulat,-8.8243,115.0983,Indonesia
Onslow,-21.64,115.11,Australia
Dongsu,38.0153,115.1461,China
Tibubeneng,-8.6469,115.1503,Indonesia
Tamiang Layang,-2.116,115.1691,Indonesia
Dajiecun,36.2965,115.2071,China
Zhuolu,40.3753,115.215,China
Denpasar,-8.65,115.2167,Indonesia
Xinji,37.943,115.218,China
Labuan,5.3,115.22,Malaysia
Pande,-8.684,115.2264,Indonesia
Kelandis,-8.6595,115.227,Indonesia
Amuntai,-2.4177,115.2494,Indonesia
Ubud,-8.5069,115.2624,Indonesia
Kandangan,-2.7833,115.2667,Indonesia
Zhongwangzhuang,38.0333,115.2667,China
Xiwanzi,40.9717,115.2737,China
Kehen,-8.5589,115.2869,Indonesia
Tunglangan,-8.4167,115.3,Indonesia
Jitaicun,36.3533,115.3048,China
Sungandiancun,36.2221,115.3246,China
Anguo,38.418,115.327,China
Fengrenxu,24.1757,115.3271,China
Busselton,-33.6478,115.3458,Australia
Jieshou,33.257,115.3746,China
Shanwei,22.7872,115.3756,China
Barabai,-2.5833,115.3833,Indonesia
Lawas,4.8333,115.4,Malaysia
Nangong,37.359,115.409,China
Baoding,38.874,115.464,China
Huilongcun,32.7028,115.4742,China
Heze,35.2343,115.4796,China
Ban,-8.2333,115.4833,Indonesia
Huangyoutang,23.6173,115.4856,China
Yi Xian,39.3444,115.4954,China
Nanfang,23.3568,115.5167,China
Shacheng,40.4039,115.5189,China
Xintianfeng,24.4575,115.5205,China
Tanxia,23.9475,115.5361,China
Bebandem,-8.4046,115.5395,Indonesia
Zhangshu,28.0546,115.5462,China
Xishan,23.059,115.5564,China
Shenzhou,38.002,115.56,China
Wuxue,29.844,115.561,China
Jizhou,37.5455,115.5663,China
Olovyannaya,50.95,115.5666,Russia
Wangguanzhuang Sicun,37.0183,115.5773,China
Guantingzhan,40.2492,115.578,China
Longtan,40.7861,115.5786,China
Shangluhu,23.2538,115.5815,China
Yanchep,-31.55,115.634,Australia
Bunbury,-33.3272,115.6369,Australia
Shangqiu,34.415,115.656,China
Gexianzhuang,37.0694,115.6591,China
Hengshui,37.739,115.669,China
Pencheng,29.676,115.681,China
Shangshan,23.4792,115.6918,China
Qingnian,36.8494,115.7061,China
Mandurah,-32.5289,115.7231,Australia
Australind,-33.28,115.726,Australia
Xingcheng,24.1347,115.73,China
Hengbei,23.8787,115.7309,China
